user,tweet,date,state,takeFlushot,negativeFlushot
230903178,definitely getting sick moment time this winter giving in to the flu shot i guess,20140108,New Jersey,0,0
985531734,gets flu shot for first time die of dysentery,20141209,Mississippi,0,0
66517643,was in the car w my mom having a gr time until she gave me an evil look Tampa whipped into market street Tampa said our get Ur flu shot trustiness,20141113,Texas,0,0
133218260,common myths approximately the flu shot are put to rest at 5:15am on morning @wkbw eyewitness,20140925,New York,0,0
40034188,everyone get their flu shot,20140114,north carolina,1,0
809299615,getting a flu shot by myself aka I'm a grown man,20140120,Georgia,1,0
21324595,ugh my friend MIA just lost albs she had the flu final week ialreadygotmyflushot iguessitsthegym and eating right for me😑,20140424,,0,0
407396035,feeling sick and can not sleep whether i have the flu from that damned flu shot i will freak 😖😤😩,20140204,Oklahoma,0,0
393136721,rt Delawarean 31 days to a healthier you get your flu shot nowadays healthful flu activity is increasing across the us http://tc…,20140111,Delaware,1,0
32411178,quarantined with a sick little guy first virus of the school year just as i was approximately to take him to get flu shot http://tco/ocw6xwcgia,20141011,Florida,0,0
32151090,got my flu shot nowadays nicely painless,20141107,California,1,0
351982406,@toledopotslady what are potential problems with flu shot and days oh BTW lived in Toledo from 2000-2012 love that city,20140116,Virginia,0,0
169994336,happening now get your free flu shot nowadays http://tco/me5sitn46w cowbird,20140927,Tennessee,1,0
14837862,thanks telemarketing for holding my hand during my flu shot http://tco/yglgwgntjj,20141014,connecticut,0,0
20246675,rt @layne_flake: to help fight Ebola in the us get a flu shot http://tco/0umywm5sog,20141030,Georgia,1,0
52646125,WI commerce news retailers giving more flu shot Walgreen if enough flu shot final season to protect a http://tco/xvbe27hx8l,20140918,Wisconsin,0,0
14188287,flu shot day here at care stream 😩 (@ care stream health cafeteria in Rochester Nye https://tco/rgcnfujlrs,20141006,New York,0,0
32823,flu shot check touchiness,20141118,tennessee,1,0
759911647,rt @endhasarrived: we're going to bed now my nerves are shot i mean rabies e 3 different flu strains have joined to create a new killer …,20140221,California,0,0
48197687,yeah mom of course i wanna go get a flu shot not,20140115,missouri,0,0
177022336,rt Prague the flu is coming Bangor health Tampa community services has shot for 15 bucks get em while they're hot at 103 taxes ave,20140108,Maine,1,0
2153650939,this better not be the flu butigotmyflushot,20140209,New Jersey,1,0
28148762,“@ohhhhkill_em: i generally do avoid up until 8:30 on Fridays but my mom just had to schedule my flu shot at 8 dint she”firstworldproblems,20141017,pennsylvania,0,0
518896953,it’s national influenza vaccination week so get your flu shot and get involved http://tco/wdohqixyeo,20141211,Illinois,1,0
40492670,silly flu shot -_-,20140121,indiana,0,0
1654146570,rt furtherance DE blastoff get a flu shot already so you can stop worrying you have Ebola when you do not,20141024,New York,1,0
259459187,i have to get a flu shot tomorrow morning tho,20141017,,0,0
473073077,i got my flu shot so i better not be getting sick😣,20140210,California,0,0
22285792,rt @chris12news: do u actually have the flour something else when should you go to the doc too late for flu shot answers at 6:30 @12n…,20140127,Arizona,0,0
1963986066,Christmastimes @lilmysninja i used to get seasonal allergies but have out nearly 2 full years thanks to recoverability no flu shot either,20140524,Massachusetts,0,0
304739992,@taaylerrrae do not you always get flu shot in your arm do forget the final time they gave me one in my hamstring,20140928,Ohio,0,0
42228255,mum has recovered from the h1n1 she wants to remind people to get a flu shot because the flu sucks and it can kill you,20140208,California,1,0
56879674,birch will be offering free dental screenings physicals and flu shot on Saturday February 22 at the roman family place on main street,20140206,North Carolina,1,0
277490691,can not believe i just voluntarily drove myself to get a flu shot i need to find something to do,20141109,tennessee,0,0
23263924,are you getting a flu shot http://tco/vlxkjwksjs,20141106,Texas,0,0
318006858,rt Oregonian legacy offers free flu shot in Portland area for everyone on veterans day http://tco/2zf8jpvsvs,20141111,Oregon,1,0
104485675,@ladyz_712 gyroscopic springtime totemic discoloreds goddess flu shot only boost Ur immunity by 9 Tampa there's so many types of flu,20141103,Oklahoma,0,0
442067780,flu shot and blood draw in one visit shit is unpleasant http://tco/hxcm47kfbh,20140212,California,0,0
745583538,amen wash your hands and get your flu shot//scarier than Ebola via daytimes http://tco/bbztr5ksac,20141016,District of Columbia,1,0
14606098,free flu shot http://tco/9yzgmwzvt4,20141001,Missouri,1,0
30846271,rt @vabvox: whether you live in the us Tampa haven's gotten a flu shot ls do it's not just approximately you refusing flu it's bat you not spreading …,20140111,New York,1,0
341469919,@forganysarah heard your news cast on the flu this morning i guess it can be pretty serious got my flu shot final month,20140110,,1,0
186353713,just got my free flu shot flu flu shot immunization healthfulness protection nurse selfish http://tco/ncjoj2yfw8,20140128,louisiana,1,0
29708449,i am 19 and i am scared to get my flu shot at Walgreen by myself,20141120,Illinois,0,0
41597502,ended Christmas with the flu psychedelic should not have gotten that free shot 😷,20141226,california,0,0
195093267,flu shot nowadays 👌 wish they had an Ebola shot i could get too 😷,20141016,Alabama,1,0
82431362,y'all get your flu shot,20141017,Georgia,1,0
32245557,it’s national influenza vaccination week so get your flu shot and get involved http://tco/jn6plnrirs,20141213,Michigan,1,0
1064726928,got the flu or are you in need of blood got o positive blood I've got it in spades Tampa my white blood cells are armed with shotguns,20140201,kentucky,0,0
2296233758,just got my 1st ever flu shot haven’t die yet so i’m doing OK i suppose,20141017,,0,0
61838410,vitamin d is your alternative to a flu shot and good for many other debilitating illnesses http://tco/oqkhwtbflf,20140111,vermont,0,0
42633389,rt @akram_boutros: I'm doing my part to protect my community please make time to get your flu shot focused http://tco/krh6wxe53y,20141104,Florida,1,0
187239845,should not listen to @laurrrrrr12 when she told me to get the flu shot 😩😔,20141209,Wisconsin,0,0
1167517764,Tampa i had a flu shot,20141219,texas,0,0
301842874,rt etherealness @fukyour_bae i had to get some test and flu shot nothing major thanks for caring,20141014,New Jersey,0,0
989579203,so you're bitching approximately getting the flu shot try being diabetic thatshitpissesmeoff,20140107,Alabama,0,0
38539327,do you get the flu shot do you think it works how do you fight the flu can you avoid getting sick backtalk,20140103,Oklahoma,0,0
17516403,Campbellsport @alikapty17 ll i just went for a check up and a flu shot there's nothing wrong with me,20140930,Pennsylvania,0,0
19728397,undeliverability tuber wants to give you a flu shot would you let them http://tco/0wemmkjp8h via Forbes,20141110,California,0,0
284298422,@bree_mars @buddy_faro perhaps I'm just lucky I've been getting flu shot annually in octagon for ages final flu i caught was in 95,20140119,New York,1,0
14134026,try centralize -- they restocked http://tco/plb6tx5lzw rt misalliance tried again to get my son a flu shot nowadays -- no luck vs was out,20140127,Florida,1,0
1881751982,got that flu shot out of the way get at me flu i int curred,20140110,California,1,0
46410667,what whether flu shot has a microchip that ruins my augments,20140109,Florida,0,0
553038849,i need get this flu shot,20140914,new york,1,0
191720774,rt freemasonry get your flu shot folks flu season worsens in SW Fla 20-50 age group affected most http://tco/j7ujpvokdh,20140129,Florida,1,0
13638642,Charlena flycatcher @cdiow @julie_pogo @puepi_232 @jjjules14 got the flu shot i am happy,20141009,Missouri,1,0
38313707,flu myths vs facts e influenza and the flu shot http://tco/jbetmo0mwe,20141124,Louisiana,0,0
1061045696,this little girl deserves an Oscar for her performance while getting a flu shot http://tco/9iyznzvj5h via Pilcomayo buzzed,20140923,California,0,0
14248784,princess Leia fainted upon seeing the intellect probe not realizing Darth Vader was following die star protocol and giving her a flu shot,20141004,Minnesota,0,0
702455576,h1n1 flu is harsh for pregnant women the flu shot safely protects these women from flu getaway sponsored http://tco/rl1ho9qgrk,20140217,Texas,1,0
452607396,i think i must have forgotten to get my flu shot final fall third time being stick in the final three months billingsgate getyourflushots,20140518,kansas,1,0
50716043,McKinney i get it i got a flu shot the other day and demanded my i was courageous sticker and requisite sucker,20141105,Texas,0,0
495378752,flu shot available at the pharmacy no appointment essential no charge with a valid insurance card,20141125,Arkansas,1,0
926621492,@boofaunit i did get my flu shot that's the worst part these kids are full of germs it's gross,20140319,Pennsylvania,0,0
69686707,anybody know how much the flu shot is,20141221,Illinois,0,0
385847731,i have never done that rt @msbunz617: just got my flu shot,20140919,massachusetts,0,0
419996145,soot the final doctor appointment Gaston had they gave him a flu shot and now he has the flu Kaylil has http://tco/fsa2luvuii,20141004,Arizona,0,0
309119095,have you had a flu shot yet do you plan to get one let us know here http://tco/jntcaldgdo,20140103,Georgia,0,0
89512769,i have to get a flu shot nowadays 😭,20141006,south carolina,0,0
479017336,@xcatlady13x will be going out hope you got a flu shot the season is supposed to routinely peak in January but it's been rough in the,20140104,,1,0
21438665,i just got my flu shot 💪,20141021,Florida,1,0
26673843,rt problematical someone called to ask whether we had flu shot sand so it begins,20140812,New York,0,0
33043779,can not wait to get this flu shot in a min 💉,20141007,Michigan,1,0
14914147,approximately to get my flu shot flu shot work,20141007,Texas,1,0
68075213,Sarajane heal told everyone she met all week that she got a pinch because that's what the doctor called the flu shot it was very cute,20141029,Massachusetts,0,0
100079816,great view of downtown Manhattan from my doctor's office earlier nowadays got my flu shot too http://tco/rdtolr28ev,20141002,New York,1,0
567545431,getting this flu shot doe tired of y'all sick muhhfuckas ban around me,20140113,texas,1,0
842952254,I'm getting a flu shot and naps for my birthday and I'm more than OK with that hahnium,20141023,Pennsylvania,1,0
39314783,no wonder I've been sick for 4 days I've been doing my flu shot wrong all this time http://tco/s9x8ajsh8l,20140415,Wisconsin,0,0
310734450,young parents fastest growing demographic to embrace flu shot e adults between 20 and 69 are less likely t http://tco/enhzcpsd4f,20140102,Nevada,0,0
23391241,all trust has been lost for my mom because she told me we were going to the grocery store but instead took me to get a flu shot,20141023,connecticut,0,0
302453887,my mama mus want me to catch DA flu act like she can give me to get this shot😒,20140903,alabama,0,0
599760220,amazing could it be used for other flu shot too mt coexistence replace your pain flu shot with this patch http://tco/swp296dp1u,20140523,Texas,0,0
2719283208,got my flu shot justification 😘 done e Georgia southern university health center http://tco/ugyc44cbwv,20141201,georgia,1,0
97587987,does a flu shot cover Ebola,20140909,oregon,0,0
16960424,this lays posing her kid all over the waiting room and taking pictures like damn i dint know i was getting my flu shot at a photo studio,20140923,Illinois,0,0
180821115,rt philosophize i miss Regis getting his flu shot from rd Greg palate 💉 😳 thank goodness Kellyann was there to take care of him💙 @k…,20140715,,0,0
96419319,next year I'm definitely getting a flu shot,20140212,indiana,1,0
87087352,do you get a flu shot every year http://tco/ovw2tgosna,20140907,Arizona,0,0
25930185,gov besmear encourages public to get flu shot http://tco/v04rlnubfy,20140913,Kentucky,1,0
384140935,i let my sister give me a flu shot nowadays after 20 minutes of kicking and screaming which was all videoed my arm hurts as does my pride,20140930,Tennessee,0,0
426398009,just got my flu shot at work and the nurse yelled at me for bleeding i immediately went back to my desk and bought a drake album,20141009,Massachusetts,0,0
282692509,flu shot yum,20140117,Washington,1,0
119976146,got my flu shot have you gotten yours 🙊💉 preventative public health flu shot immunize… http://tco/nen72ht8ac,20141104,,1,0
362660856,beginning Monday 27---&gt;walk in for a flu shot no appointment essential memorize more http://tco/uwmxkvqzzg,20141018,Minnesota,1,0
1357934995,headhunts long lines for flu shot,20141017,Maryland,0,0
16012000,am thinking of taking the flu shot ctn take this anymore,20140104,new york,0,0
219410979,think you do hate flu shot livelong had to man up for it nowadays 2nd time Everhart scares me more http://tco/wfvcrsjvnz,20140104,Oregon,0,0
172240451,got my flu shot it's the ghost symptoms i hate ugh,20140915,California,0,0
63199245,flu shot 2014 e level unlocked,20140922,Texas,0,0
546325322,the mu medical clinic will be offering flu shot in mu 2nd floor lobby nowadays from 11am-2pm only $25 no appointment needed,20141015,Wisconsin,1,0
731607259,just a bit of information it is flu shot season again and most people have no idea that there are potential http://tco/u7nmwnti6s,20140924,District of Columbia,0,0
503962881,should i get the flu shot http://tco/8mcuuzij5g via bloodbaths,20141011,Massachusetts,0,0
324693722,James n Valentin um CEO gets flu shot at um board assembly this afternoon to promote flu prevention http://tco/fem0e574cs,20141014,Texas,1,0
271697604,report girl falls asleep up to 30 times a day after getting flu shot e CBS Atlanta http://tco/e8qfto5jen,20140106,Utah,0,0
33999241,got my flu shot nowadays finally had to do what i preach everyday,20140110,new jersey,1,0
104261303,health freedom alliance – orange and lime flu shot juice http://tco/mdkshql9xb,20141021,texas,0,0
134648652,“@bostondotcom: |￣￣￣￣￣￣| e get your e e flu shot e |＿＿＿＿＿＿| (\__/) || (•ㅅ•) || e づ” i get one every year and swear by em,20141013,Massachusetts,1,0
91016491,pregnant get a flu shot now e around town e Palo alto California patch http://tco/xta8z15ngy,20140929,California,1,0
313422665,free flu shot at work 👍,20140925,north dakota,1,0
1730100720,could traditional flu shot injections be replaced with administered painless flu shot patches http://tco/yzv8svouyi public health,20140226,California,0,0
209641840,student flu shot at the roses dining corridor nowadays from 5-7pm http://tco/afewjexwif,20140923,North Carolina,1,0
8983922,first day it feels like fall 🍃🍂 so getting my butt to target for a flu shot 😷,20140927,California,1,0
1420679774,this is the flu shot from whole foods my throat's feeling funky again i think surgery is… http://tco/uajbctzfff,20140604,Florida,0,0
1514258186,free flu shot in the commons at 3,20141112,virginia,1,0
21411180,Brendon so does that mean I'm lost or getting my flu shot this year,20140909,California,0,0
2234876971,being petrified is ridiculous best advice for you Tampa your family at this moment get a flu shot unlike Ebola flu is easily transmitted,20141015,Texas,1,0
557308972,rt @acubsfan007: time for a shot some kind of shot freethinking liquorice Jersey stormtroopers turkey flu worse than sw…,20140906,,0,0
41287800,@yr_bell_jar you did not feel it was essential to fix a filling but you are afraid to get a flu shot nice $100k+ doctorate degree e spent 👌,20140425,georgia,0,0
450975463,vaccination in the middle of the season often results in shot nowadays and coincidental flu… http://tco/8a5m4fadrm,20140128,north carolina,0,0
66516403,Dawson is 3-12 and most of his shot have been inside footer and most of those layperson may still be feeling the effects of the flu,20141130,Michigan,0,0
550335421,there is such a thing as getting flu mist shot up your nose rather than getting a flu shot happened,20140306,,0,0
15990832,niggards getting shot out here like it's flu season sh that's why i stick to myself cause anybody could be next for no reason,20140111,,0,0
267213975,@cometotheporch Pearline hope he got a flu shot like i did :),20141015,Michigan,1,0
302491191,GE thing my first flu shot ever statutorily,20141204,Texas,0,0
555108926,whether you have comet your flu shot goober,20140303,,1,0
467364725,I'm 22 and I'm still anything but okay with flu shot 💉,20141126,Texas,0,0
48050142,do forbid the flu bug bite you get a flu shot and take preventative measures Sphinx's Trisha Hendricks reports http://tco/hzvx6uscsr,20140131,Arizona,1,0
53154071,get a flu shot please e family urges flu shot after virus claims news 10 advertising executive http://tco/qyhbcuqhqs,20140130,California,1,0
17695406,rt brokenness free flu shot are here this weekend to save you from winter http://tco/xeijm1mtcd,20140124,New York,1,0
404286476,rt moneymaking “@smokedouterk: “@moneymaal_: the hardest ti that asap” I'm illy” you need a flu shot,20141210,georgia,1,0
15927513,some protection against flu is better than none at all no such thing as a “poor flu shot” nonorthogonality http://tco/lmezdippoh,20141210,Illinois,1,0
1959759134,i got my flu shot for Maddie and Kelly outshout,20141112,california,1,0
177330485,i always say next year I'll get my flu shot and i never do and i get the flu again stubborn,20140119,alabama,0,0
892194078,barb flu shot with very gentle egg white allergy die,20141118,Texas,0,0
235691138,what's the point in paying over $50 a month for macaroni that will odd pay for my $31 flu shot pissed off,20140930,California,0,0
273121093,note to self next time your doctor says you need bloodworm a tetanus and a flu shot all at the same visit http://tco/sobkthupbu,20141010,Delaware,0,0
888898052,rt @chukiewookie: Beardmore you while getting your mandatory flu shot http://tco/dc0x80cdjf,20140925,Arkansas,0,0
459924017,guy at the post office was really angry that i did satisfaction getting the flu shot despite later getting the flu like actually angry at me,20141231,Ohio,0,0
456981310,check it out tho flu shot go real tough http://tco/twwmhc2obj,20140929,,0,0
64824496,the flu season often peaks in February have you had your shot yet,20140208,California,0,0
42145185,werwolf's Aristotelean suspenseful earshot got the flu man plus its the end of the world external :/,20140102,Indiana,0,0
493404554,why get a flu shot http://tco/t43emumo6x,20141115,Washington,0,0
43267015,i would like to be cuddled by someone who has a stellar immune system Tampa a flu shot pl,20140120,California,1,0
248292656,my mom will never grasp my reasoning for refusing a flu shot i still love her besides 😏,20141009,New York,0,0
20552075,rt @cmdebirose: best thing we can do to ensure public health is get a flu shot flu is airborne and kills thousands of Americans Ebola is…,20141015,New York,1,0
391179225,rt archbishop newsroom office is now open at the collection get your flu shot right heretical ins welcome free parking,20141105,Illinois,1,0
420877004,got a flu shot and did avoid a sticker or a lollipop thanks Obadiah,20141103,Indiana,0,0
1170775518,Schweitzer mg get a flu shot so you do not become an unwitting Ebola carrier,20141008,Illinois,1,0
2710310663,getting a flu shotgunned,20140212,Oklahoma,1,0
38582141,access staffing Lloyd rs needed for flu shot e NYC and lo Melville Nye http://tco/08cmje40zp health care nettlesome job,20141025,new york,0,0
628628960,tinsmiths praying for u baby girl whether u need me call me love u Bunche getting a flu shot after u get over this period,20140221,North Carolina,1,0
52416717,i had a shot in each arm flu tetanus and one of them is really ouch needles were nothing it's the aftermath,20140128,California,1,0
425581728,bro they really want people to get them flu shot sh,20140109,texas,0,0
2285806435,flu shot unhealthy meal options no gym i wonder why i dot feel well but so much yummy food nowadays 😍,20141003,California,0,0
469414310,rt Jennifer whelp rd weekdays just suddenly poured whiskey shot and claimed they were to kill the germs better luck next year…,20141026,Massachusetts,0,0
14716003,Steve getting his flu shot keepingtargethealthy http://tco/vzo0uwpe58,20140904,maryland,1,0
377539221,territoriality spacewalk i nearly always get the flu in some form woo the shot tendril whether i show up to mag fest w a respirator dot be scared,20141119,massachusetts,0,0
62371118,check out frugal flu shot http://tco/0z3ikemenb via lifesaving,20141109,Texas,1,0
22046451,rt flashgun study getting flu shot 2 yrs in a row may lower protection e experts are baffled eh kickoff w your poison CDC http:/…,20141129,Florida,0,0
596898305,now that i got my flu shot hopefully I'll stop getting sick d,20140116,California,1,0
43379004,rt levity flu shot are just a scam to keep people going to work e funny Kristine team tinkle comedy album see more &gt;&gt; http://tc…,20140701,New York,0,0
485265633,just got my flu shot and a star burst (:,20141001,Texas,1,0
25323634,got a mean Ole flu shot yesterday,20140110,texas,0,0
68183792,rt blackamoor so stop fucking worrying approximately a disease you're comeing to get and get a fucking flu shot Ebola,20141017,Nebraska,1,0
80877556,rt @fairoakstrader: i have to say i really like the changes at extractive vs pharmacy it was easy to seize a flu shot and my prescription…,20141004,California,1,0
158880171,rt @drtruth247: Ebola h1n1 shot come next do not be fooled,20140804,florida,0,0
35814330,go get your flu shot please tis the season thanks mom,20141013,North Carolina,0,0
142844164,how many people take there flu shot,20141029,louisiana,0,0
131814149,rt @sarahmaclean: for god's sake y'all people die of flu final year in the us where's the crazy flu shot headline yourenotgett…,20141024,New York,0,0
870887040,rt ascendancy nothing is scarier than refusing your flu shot Halloween get vaccinated nowadays contact us for any medical billing rela…,20141120,Texas,1,0
29117223,times square looks crowded and germ i hope jenny McCarthy got her flu shot this year Nyerere,20140101,,0,0
559118674,@hannahreeses25 she is even getting a flu shot tomorrow the struggle is real for her,20141223,california,0,0
242460410,photo did-you-kno: flu shot are more important than you think the CDC recommends that all children from http://tco/mkrqihfdzh,20141207,California,1,0
353087531,flu shot game strong,20141013,North Carolina,1,0
104561488,influenza party of two save yourself vaccinate flu shot,20140106,Missouri,1,0
17368500,i always try to buy a round of shot for everybody but they're being totally ungrateful and saying they do odd have the flu,20140308,California,0,0
1033077128,did you get your flu shot this year whether not thanks to Walgreen we've got you covered flu shot http://tco/yduzxomzpj,20141010,District of Columbia,1,0
223266428,flu shot (@ rite aid http://tco/lf7xucasx6,20140118,Michigan,1,0
29617215,rt parochiality flu shot challenge forthwith bigwig misapprehend Kinnickinnic http://tco/l6mnalcjmy,20140118,Washington,1,0
135935372,it's not too late for a flu shot http://tco/ddpnrh9e1q,20140110,Minnesota,1,0
126004168,free flu shot for children Saturday at south hill mall http://tco/6kepojfbyu Gallup flu,20140110,Washington,1,0
116946541,flu shot the time to get one is now as dropping temperatures and crazy weather stories increase we must f http://tco/x1vmcesti1,20140916,Arizona,1,0
186666607,the flu shot can suck my ass it's not happening loam,20140913,,0,0
23435663,are you getting a flu shot this year,20140116,Texas,0,0
34982459,rt champaign get Ur flu shot at champaign at champaign Ur more than a patienter family Allendale,20140925,Michigan,1,0
106935846,more people dying from the flu Tybi i got my flu shot nowadays,20140111,California,1,0
69989432,postpartum so do i Tampa yeah I'm getting the flu shot I'm not taking any chances,20140826,Florida,1,0
506000534,man my mama got me at vs making me get a flu shotgun,20140110,south carolina,0,0
16475823,poor little guy he had his flu shot too an MD from henry ford said on TV that whether you get the flu shot you http://tco/ptchyar1l1,20140108,michigan,0,0
5539902,where would someone go in Walther for a flu shot or is it too late,20141216,massachusetts,0,0
22298974,where to get flu shot Tampa info on town corridor meetings http://tco/qsi7fqtilo,20140826,Indiana,1,0
506796955,will it help whether you get a flu shot now what natural therapies may help you http://tco/jfz8aqpd6g,20140103,Pennsylvania,0,0
17262822,my grandma and her flu shot i swear,20141127,Wisconsin,0,0
458447634,gm with my flu shot arm this morning 😩 we will see how this goes,20141002,ohio,0,0
630701501,school sponsored health fair with flu shot and biometric screenings,20141016,new jersey,1,0
179241400,so anger gets a flu shot eh,20140121,missouri,0,0
313271257,should have taken the flu shot 😷,20141201,Texas,1,0
2815879722,rt @rynszlg: 25th year with a flu shot 25th year of not being an autistic microchip covert government agent,20141031,New York,1,0
321175707,featherbedding i knew you would get sick when you get better please get you flu shot OK,20140909,Indiana,1,0
15107691,real talk I've been doing good without a flu shot watch when i get i start getting sick,20140113,arkansas,0,0
419899970,rt stepchildren nasal flu spray or flu shot cattleman explains the new McGovern recommendations http://tco/uaqqk9dnjh,20141009,Washington,0,0
141948754,@jlwoj i got shot by the flu is that the same thing,20140916,North Carolina,0,0
37649101,flu season is rapidly approaching check our links to clinics approach you in need of a free shot you're covered too http://tco/qudvvqsfnh,20140916,illinois,1,0
48153166,i take my flu shot daily http://tco/loymqypdam,20140114,Alabama,1,0
2448827154,“@chelsearanaee: sick”😷 get a flu shot,20140105,texas,0,0
102417993,get your flu shot people many die this year in young healthy adults washstands,20140110,California,1,0
790971950,first flu shot in years let's see how well this works,20141030,Alabama,0,0
18094971,killing some time before the doctor flu shot for son — at subway,20140110,California,0,0
371409452,getting my flu shot hopefully i do avoid sick this year,20140819,florida,0,0
288467220,that reminds me i need to get the flu shot nowadays,20140910,Illinois,0,0
735728550,this doctor giving me my flu shot is a fucking Lottie 😍😍😍😍😍,20140107,texas,0,0
79426470,rt Chesterfield briefing at the eds drill free drive though flu shot on Yankee candle way 10-1 nowadays http://tco/ooq3wmjdzj,20141026,Massachusetts,1,0
21633124,fiddlestick just want to make certain that you are updated with your flu shot http://tco/kigngei2lw,20141223,California,1,0
844181858,get your flu shot Walgreen and 1 goes to jarful simply present your flyer's http://tco/qmwhhm3rlx,20140916,massachusetts,1,0
14984359,rt @johnkinatl: worried approximately Ebola get a flu shot now prevents scary symptoms Tampa nasty flu e you will not have to sit in ER or doc office w…,20141016,Georgia,1,0
333500052,school has started fall is coming which means so is an outbreak of colds do remember to get your flu shot sleep regularly and eat,20140917,Oregon,1,0
27031136,i assume at this Ebola assembly on Monday @nikkihaley will remind everyone to get a flu shot it's killed more tic's then Ebola Justinian,20141017,South Carolina,1,0
29423419,Tyson chandler take a dam flu shot or your vitamins this is ridiculous,20140109,New York,0,0
333353570,@kalazeee the same with flu shot,20141017,Louisiana,0,0
702158383,when someone my age from my area die from h1n1 you best bet i get a flu shot first timer flu shot h1n1,20140113,California,1,0
343345982,to get the flu shot or not mm decisions,20141002,Wisconsin,0,0
379942500,got the flu shot and made it out alive so far updates to come,20141027,massachusetts,0,0
26565370,flu shot ya,20140122,Utah,0,0
28202942,got my flu shot 😁💉,20140108,Texas,1,0
137424819,free flu shot clinics from Jewishness http://tco/g8grwehqwn,20140901,Missouri,1,0
106978940,rt studentship Rhett got his flu shot nowadays have you get one in the gs alley here lit pm http://tco/qkid5qclnp Delmore @sao…,20141008,Massachusetts,1,0
205989730,the holidays are a highish period for getting the flu peter Ellis MD reminds you to get your flu shot whether you haven’t holiday health,20141210,Connecticut,1,0
2419704120,I've never been to a bar that offers flu shot jokes,20141121,ohio,0,0
341850162,it’s national influenza vaccination week so get your flu shot and get involved http://tco/21x5vino4a,20141211,Texas,1,0
58022359,help keep your family healthy this season stop by your neighborhood farm fresh pharmacy to get your flu shot at http://tco/v3ran9wuze,20140110,Virginia,1,0
42763515,I'm bout to get my flu shot cuss i am not taking no chances like i did final year thank god i did avoid it,20140917,Maryland,1,0
820928059,blackmailer can pull the buttons on the remote due to her sore arm after her flu shot good grief,20140105,,0,0
257832255,whether you still need to get a flu shot you can get one for free tomorrow from 3p-7p at Walgreen at 3845 Broadway in kc mo,20140127,Missouri,1,0
434945330,got my flu shot http://tco/ea4tsyhewt,20141008,Wisconsin,1,0
40346196,getting my flu shot this morning,20141111,Tennessee,0,0
1432263584,yo nighties go get Ur flu shot,20140924,Alabama,1,0
2600760031,i think it's the weather change or that damn flu shot,20141024,Georgia,0,0
233767570,getting a flu shot because that sh is poor this year (@ kaiser permanentness http://tco/yh4svcirpb,20140201,California,1,0
319128404,tuber partners with flu shot finder to bring a free flu shot to you http://tco/wpwsxzahrn,20141023,Maryland,1,0
861891199,rt hardheartedness stay healthy with a free flu shot from froward health urgent care plantation Tampa coral springs locations http://tco/jo…,20140121,Florida,1,0
67950422,this is probably the first time I've gotten a vaccination explicitly out of spite but flu shot yeahs,20141023,New York,1,0
352713326,pharmacies push contested flu shot http://tco/qdfvwwtrh8 e daily,20140124,North Carolina,0,0
219012516,rt @nymag: Ebola fears may be driving more new yorkers to get flu shot this year http://tco/m1h5e321uf,20141101,California,0,0
413462539,looks like mi getting a flu shot too,20141022,Maryland,0,0
355905147,we can get all our shot flu shot everything,20141026,Texas,1,0
1439041867,flu shot on a Monday afternoon blessed retrovirus,20140929,Washington,1,0
90208352,i need to do some approximately this fr fr Lysol everything down i need to go get a flu shot n etc,20140126,georgia,1,0
2235610428,flu shot and p check (@ kaiser permanent Vallejo medical center e @kpnorcal in Vallejo ca https://tco/cxezdvjrrp,20141030,california,1,0
339998097,flu shot (@ instant care Brooklyn in Brooklyn Nye https://tco/r6nmv36hqi,20141009,new york,0,0
138128115,@glamtazsmummee @klddsml Alexander there's a lot of teachers out with the flu i hope i do avoid it they did give the flu shot,20140130,Oklahoma,0,0
333745314,state flu shot rule for preschoolers curbs kids hospitalizations CDC http://tco/fxditwhyo5,20140428,,1,0
193053561,rt @samueloakford: DE blastoff urges new yorkers to get flu shot so they do avoid sick and become convinced they have Ebola,20141024,New York,1,0
28250541,flu shot are basically the bane of my existence 💉💊😷,20141015,iowa,0,0
433727435,i just got a flu shot i better avoid sick or I'm gin ham 😤😤,20140123,,0,0
7120992,hey girl you say you like tough guys i just got my flu shot and only cried for like 5 minutes,20140120,ohio,0,0
18567809,“the flu shot will take you the flu and 4 more tips http://tco/515dolu88v focused http://tco/mt3rcbltnx” but it could save you,20141102,north carolina,1,0
291949223,this flu shot is hate the others proximity http://tco/6vgyoeayzt,20141104,California,0,0
36948979,rt @vmshelpinghands: flu shot fail why does not the flu shot always work http://tco/t0idwstf8f,20140227,Arizona,0,0
158215376,“@joshpresti: thinking approximately getting my first ever flu shot this year big step for me” can i have your new phone,20140912,massachusetts,1,0
271199476,anyone get the flu shot,20141216,missouri,0,0
28893927,@me_kr3 viral good thing i got a flu shot,20140210,Tennessee,1,0
443119352,he highly anticipated flu shot are in we will start off with several flu clinics where we will supply only flu http://tco/64ewotykoj,20141002,georgia,1,0
613091068,whether you love me you'll get a flu shot XOR,20141023,Connecticut,1,0
701065344,had your flu shot yet use this flu shot finder to locate a site for a vaccination http://tco/cwjdubkb1a,20141015,Illinois,1,0
20269833,cunning with final year Tampa this year flu virus being so poor why can manyone offer free shot to help people out that can not afford the shot,20140108,Texas,1,0
19350698,protect yourself this flu season flu shot clinics will be available to student's starting in October cost is $24 cash check and hobo,20141006,South Dakota,1,0
